smiles,value,log_value,init_value
C[C@H]1CNCCc2ccc(Cl)cc21,3.1,1.1314021114911006,0.6174082434680066
Cc1cccc(NC(=O)c2ccc(-c3ccc(C#N)cc3)o2)c1,1.9,0.6418538861723947,0.544173140927579
O=C(Nc1ccccc1)Nc1ccc(-c2ccc(C(=O)[C@@H]3CCC[C@H]3C(=O)O)cc2)cc1,3.9,1.3609765531356006,0.6517519646888339
CC(C)(C)c1ccc2c(c1)CC[C@H]2NC(=O)Nc1cccc2[nH]ncc12,1.7,0.5306282510621704,0.5275340839947946
Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1Cc1ccccn1)Cc1cc(F)c(F)cc1F,1.9,0.6418538861723947,0.544173140927579
Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Cc1cc(F)c(F)cc1F,4.1,1.410986973710262,0.6592333895811228
Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1C(O)c1ccc(F)cc1)Cc1cc(F)c(F)cc1F,2.6,0.9555114450274363,0.5910954711441265
Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.7,0.5306282510621704,0.5275340839947946
Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)[C@H]1Cc1ccc(F)cc1)Cc1cc(F)c(F)cc1F,1.5,0.4054651081081644,0.5088100132404754
Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1Cc1ccccc1F)Cc1cc(F)c(F)cc1F,1.4,0.3364722366212129,0.4984888645638235
CN(C)C(=O)CC1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,2.7,0.9932517730102834,0.596741323067977
C[C@@H]1c2nnc(C(F)(F)F)n2[C@H](C)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,2.1,0.7419373447293773,0.5591453581085308
C[C@@H]1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,2.4,0.8754687373538999,0.5791212965870262
C[C@@H]1CN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)Cc2ccc(C(F)(F)F)n21.Cl,1.9,0.6418538861723947,0.544173140927579
Cc1cc(COc2ccc(C(=O)N[C@@H]3CCOC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,1.4,0.3364722366212129,0.4984888645638235
Cn1c2c(c3cc(O)ccc31)C(CNC(=O)c1ccc(OC(F)(F)F)cc1)CCC2,2.1,0.7419373447293773,0.5591453581085308
O=C(N[C@@H](Cc1ccc(N2CCN(c3ccccc3)CC2)cc1)C(=O)O)c1c(Cl)cccc1Cl,1.44,0.36464311358790924,0.5027031522613566
CC(C)[C@]1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC[C@@H](N2CCC(c3cncnc3)CC2)C1,3.8,1.33500106673234,0.6478661015360427
CC(C)(c1cc(-c2cccc(-c3ccc[n+]([O-])c3)c2)c2ncccc2c1)S(C)(=O)=O,1.2,0.1823215567939546,0.4754283359785623
CC(C)(c1cc(-c2cccc(-c3ccc(C4CC4C(=O)O)cc3)c2)c2ncccc2c1)S(C)(=O)=O,2.0,0.6931471805599453,0.5518464803042319
CC(C)(CC(=O)O)c1ccc(-c2cccc(-c3cc(C(C)(C)S(C)(=O)=O)cc4cccnc34)c2)cc1,2.0,0.6931471805599453,0.5518464803042319
CC(C)(c1cc(-c2cccc(-c3ccc(CCC(=O)O)cc3)c2)c2ncccc2c1)S(C)(=O)=O,1.0,0.0,0.4481535196957681
CC(C)(c1cc(-c2cccc(-c3ccc(C(=O)O)cc3)c2)c2ncccc2c1)S(C)(=O)=O,2.0,0.6931471805599453,0.5518464803042319
CC(C)(c1cc(-c2cccc(-c3cc(C(=O)NC4CC4)c[n+]([O-])c3)c2)c2ncccc2c1)S(C)(=O)=O,1.0,0.0,0.4481535196957681
CC(C)(O)c1cc(-c2cccc(-c3cc(C(C)(C)S(C)(=O)=O)cc4cccnc34)c2)c[n+]([O-])c1,1.0,0.0,0.4481535196957681
CC(C)(O)c1ccc(-c2cccc(-c3cc(C(C)(C)S(C)(=O)=O)cc4cccnc34)c2)c[n+]1[O-],1.5,0.4054651081081644,0.5088100132404754
CC(C)(c1cc(-c2cccc(-c3ccc(CO)[n+]([O-])c3)c2)c2ncccc2c1)S(C)(=O)=O,1.7,0.5306282510621704,0.5275340839947946
Cc1ccc(-c2cccc(-c3cc(C(C)(C)S(C)(=O)=O)cc4cccnc34)c2)c[n+]1[O-],1.2,0.1823215567939546,0.4754283359785623
Cc1cc(C)c(N(C)c2c3c(c(O)c4ncccc24)C(=O)N(Cc2ccc(F)cc2)C3)c(C)c1,1.1,0.09531017980432493,0.46241166716749504
Cc1cc(COc2ccc(C(=O)N[C@@H]3C[C@@]4(CCCO4)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,4.2,1.4350845252893227,0.6628383187169946
O=C(N[C@@H]1CCOC[C@@H]1C(=O)NO)c1ccc(Cn2c(C(F)(F)F)nc3ccccc32)cc1,3.5,1.252762968495368,0.6355635024342003
CSc1sc(C(=N)N)cc1S(=O)(=O)c1cccc(-c2cccc(C)n2)c1,2.0,0.6931471805599453,0.5518464803042319
CSc1sc(C(=N)N)cc1S(=O)(=O)c1cccc(-c2c(C)cccc2NC(=O)CCCS(C)(=O)=O)c1,1.8,0.5877866649021191,0.5360848295232696
CC(C)N1C(=O)[C@H](NC(=O)[C@@H](Cc2ccccc2OC(F)(F)F)NC(=O)OC(C)(C)C)CN(CC2CC2)c2ccccc21,2.4,0.8754687373538999,0.5791212965870262
CC(C)N1C(=O)[C@H](NC(=O)[C@@H](Cc2ccccc2C(F)(F)F)NC(=O)OC(C)(C)C)CN(CC2CC2)c2ccccc21,2.5,0.9162907318741551,0.5852281575661449
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1C(F)(F)F)C(=O)N[C@@H]1CN(CC2CC2)c2ccccc2N(CC(F)(F)F)C1=O,2.4,0.8754687373538999,0.5791212965870262
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H]1CN(CC2CC2)c2ccccc2N(CC(F)(F)F)C1=O,3.1,1.1314021114911006,0.6174082434680066
Cc1ccc(N2CCN(C(=O)[C@H]3[C@@H](c4ccc(Cl)cc4)CCN3C(=O)N(C)C)CC2)c([C@@H](N)C(C)C)c1,4.3,1.4586150226995167,0.6663584180688836
CC[C@@H](C)Nc1nc2ccc(-c3c(-c4ccccc4F)n[nH]c3N)cc2s1,1.7,0.5306282510621704,0.5275340839947946
CO/N=C(\C)c1ccc2c(c1)c1c3c(c4c(c1n2CC(C)C)CCc1nn(C)cc1-4)C(=O)NC3,1.4,0.3364722366212129,0.4984888645638235
CCO/N=C(\C)c1ccc2c(c1)c1c3c(c4c(c1n2C(C)C)CCc1nn(C)cc1-4)C(=O)NC3,2.0,0.6931471805599453,0.5518464803042319
CN(C)S(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,2.7,0.9932517730102834,0.596741323067977
CC[C@@H](C)Nc1ncc(C(=O)Nc2cc(C(=O)NC)ccc2C)s1,1.8,0.5877866649021191,0.5360848295232696
COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](Oc3ccccc3)CN2)c1,3.2,1.1631508098056809,0.6221577636507826
Cc1nc([C@H](C(=O)N2CCC2)N2C(=O)[C@@H](C3Cc4ccccc4C3)NC(=O)[C@H]2CC(C)C)co1,1.4,0.3364722366212129,0.4984888645638235
CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1coc(C)n1,1.4,0.3364722366212129,0.4984888645638235
CC[C@@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1coc(C)n1,1.3,0.26236426446749106,0.48740251053566275
Cc1nc([C@H](C(=O)N2CCOCC2)N2C(=O)[C@@H](C3Cc4ccccc4C3)NC(=O)[C@H]2CC(C)C)co1,1.1,0.09531017980432493,0.46241166716749504
CC(C)(C)OC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CC1)C(=O)C(N)=O)C2(Cl)Cl)C1CCCCC1,4.4,1.4816045409242156,0.6697975883844227
CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(Cl)Cl)C(C)(C)C,2.7,0.9932517730102834,0.596741323067977
Cn1cc(-c2ccccc2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O,3.0,1.0986122886681098,0.6125029738489391
O=C(Nc1cc(-c2ccccc2)cn(CC(F)(F)F)c1=O)N1CCC(n2c(=O)[nH]c3ncccc32)CC1,2.5,0.9162907318741551,0.5852281575661449
COCCn1cc(-c2ccsc2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O,2.8,1.0296194171811581,0.6021818251722872
Cn1cc(-c2ccsc2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O,1.0,0.0,0.4481535196957681
Cn1cc(-c2ccc(O)cc2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O,1.1,0.09531017980432493,0.46241166716749504
CC(C)Cn1cnc2ccc(-c3[nH]c(-c4c(Cl)cccc4Cl)nc3-c3ccccc3)nc21.CS(=O)(=O)O,4.0,1.3862943611198906,0.6555394409126956
CN(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,1.0,0.0,0.4481535196957681
Cc1nc(-c2c(F)cc(Cl)cc2-c2cnc([C@@H](C)NC(=O)[C@@](C)(O)C(F)(F)F)c(F)c2)no1,2.0,0.6931471805599453,0.5518464803042319
C[C@@H](NC(=O)[C@@](C)(O)C(F)(F)F)c1ncc(-c2cc(Cl)cc(F)c2-c2nnn(C)n2)cc1Cl,4.9,1.589235205116581,0.6858988473022559
Cc1noc(-c2c(F)cc(Cl)cc2-c2cnc([C@@H](C)NC(=O)[C@@](C)(O)C(F)(F)F)c(F)c2)n1,1.2,0.1823215567939546,0.4754283359785623
Cc1noc(-c2c(Cl)cc(Cl)cc2-c2cnc([C@@H](C)NC(=O)[C@@](C)(O)C(F)(F)F)c(F)c2)n1,3.9,1.3609765531356006,0.6517519646888339
C#CCN1C[C@H](C(=O)NO)[C@H](NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)C1,2.9,1.0647107369924282,0.6074313925728927
Cc1cc(COc2ccc(C(=O)N[C@@H]3COC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,2.1,0.7419373447293773,0.5591453581085308
CCC(c1ccc(-c2ccsc2)cc1)n1ccnc1,3.8,1.33500106673234,0.6478661015360427
C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,1.6,0.47000362924573563,0.5184648030423189
O=C1O[C@H]([C@H](O)COc2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,1.117,0.11064652008706365,0.46470594257308984
O=C1O[C@H]([C@H](O)CCc2ccccc2)[C@@H](c2ccc(O)cc2)N1c1cccc(F)c1,1.183,0.16805358499624976,0.4732938856351491
COc1ccc([C@@H]2[C@@H]([C@H](O)CCc3ccccc3)OC(=O)N2c2ccc(F)cc2)c(O)c1,4.15,1.423108334242607,0.6610467126320599
O=C1O[C@H]([C@H](O)CCc2ccccc2)[C@@H](c2ccc(O)cc2O)N1c1ccc(F)cc1,2.267,0.8184573715253919,0.5705925490469805
CC(=O)N1CCC(N(C)C(=O)N[C@H]2CC[C@H](c3cc(F)cc(F)c3)CC2)CC1,1.4,0.3364722366212129,0.4984888645638235
Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc6oc(C)nc6c5CC4)n3C)cccc2n1,1.7,0.5306282510621704,0.5275340839947946
CCc1nc2c3c(ccc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,1.9,0.6418538861723947,0.544173140927579
Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc6oc(C(F)(F)F)nc6c5CC4)n3C)cccc2n1,1.3,0.26236426446749106,0.48740251053566275
Cc1ncoc1-c1nnc(SCCCN2CCc3ccc4oc(C(C)(F)F)nc4c3CC2)n1C,1.2,0.1823215567939546,0.4754283359785623
CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,1.4,0.3364722366212129,0.4984888645638235
N=C(N)NCCC[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CCC(=O)NCCN(CC(N)=O)C(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,1.667,0.511025603768657,0.524601580493899
CC(C)(C)c1ccc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(C)C2)cc1,2.7,0.9932517730102834,0.596741323067977
CC(C)(C)c1ccc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(CN3CCOCC3)C2)cc1,2.0,0.6931471805599453,0.5518464803042319
COC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(F)(F)F)cc1)C2,3.4,1.2237754316221157,0.6312270446032583
COC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(C)(C)C)cc1)C2,2.9,1.0647107369924282,0.6074313925728927
COC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(F)cc1)C2,2.1,0.7419373447293773,0.5591453581085308
COC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccccc1)C2,3.6,1.2809338454620642,0.6397777901317334
C[C@H](Cc1cccc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c1)NC[C@H](O)c1ccc(O)c(CO)c1,1.6,0.47000362924573563,0.5184648030423189
NC(=O)C(c1ccccc1)(c1ccc(F)cc1)c1ccccc1F,2.5,0.9162907318741551,0.5852281575661449
NC(=O)C(c1ccccc1)(c1ccc(F)cc1)c1ccc(F)cc1,1.0,0.0,0.4481535196957681
CCOc1c(Cl)cccc1-c1ccc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,1.9,0.6418538861723947,0.544173140927579
CCOc1c(Cl)cc(Cl)cc1-c1cnc([C@@H](C)NC(=O)C2(NC(=O)c3ccno3)CC2)c(F)c1,1.9,0.6418538861723947,0.544173140927579
Cc1cc(C(=O)NC2(C(=O)N[C@H](C)c3ncc(-c4cc(Cl)cc(Cl)c4OCC(F)F)cc3F)CC2)no1,3.0,1.0986122886681098,0.6125029738489391
COc1cc(C(=O)NC2(C(=O)N[C@H](C)c3ncc(-c4cc(Cl)cc(Cl)c4OCC(F)F)cc3F)CC2)on1,4.5,1.5040773967762742,0.6731594673936465
CO[C@@H]1CN(C[C@@H]2Cc3ccc(NC(=O)C(C)C)cc3C2)CC[C@H]1n1c(C)nc2cc(C)ccc21,2.5,0.9162907318741551,0.5852281575661449
CO[C@@H]1CN(C[C@H]2Cc3ccc(C#N)cc3C2)CC[C@H]1n1c(C(C)(C)O)nc2cc(C)ccc21,1.9,0.6418538861723947,0.544173140927579
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)N(S(C)(=O)=O)CCO6)n3C)cccc2n1,1.2,0.1823215567939546,0.4754283359785623
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6onc(C)c6cc5CC4)n3C)cccc2n1,1.3,0.26236426446749106,0.48740251053566275
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C)oc6cc5CC4)n3C)cccc2n1,1.7,0.5306282510621704,0.5275340839947946
CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,1.6,0.47000362924573563,0.5184648030423189
Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ccc(C(F)(F)F)cc2)n1C)CC3,1.5,0.4054651081081644,0.5088100132404754
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C(F)(F)F)oc6cc5CC4)n3C)cccc2n1,3.3,1.1939224684724346,0.6267611213206661
CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ccc(C(F)(F)F)cc2)n1C)CC3,1.1,0.09531017980432493,0.46241166716749504
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(N(C)C)oc6cc5CC4)n3C)cccc2n1,1.6,0.47000362924573563,0.5184648030423189
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C)sc6cc5CC4)n3C)cccc2n1,2.2,0.7884573603642703,0.5661046277759588
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)C(=O)N(C(C)C)C6)n3C)cccc2n1,1.5,0.4054651081081644,0.5088100132404754
COc1cccc(CNC(=O)c2cc3c(=O)n(Cc4ccc(C(=O)O)cc4)cnc3cc2F)c1,2.1,0.7419373447293773,0.5591453581085308
COc1cccc(CNC(=O)c2cc3c(=O)n(Cc4ccc(C(=O)O)cc4)cnc3cn2)c1,2.3,0.8329091229351039,0.5727544923278288
COc1ccc(CNC(=O)c2cc3c(=O)n(Cc4ccc(C(=O)O)cc4)cnc3cn2)cc1,3.9,1.3609765531356006,0.6517519646888339
COc1ccc(CNC(=O)c2ccc3ncn(Cc4ccc(OC)cc4)c(=O)c3c2)cc1,1.4,0.3364722366212129,0.4984888645638235
COc1ccc(CNC(=O)c2ccc3ncn(Cc4ccc(C(=O)O)cc4)c(=O)c3c2)cc1,3.5,1.252762968495368,0.6355635024342003
CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,4.6,1.5260563034950492,0.6764474529362927
CC1(N2CCC(c3cc(-c4ccc(F)cc4Cl)c4c(c3)N(c3c(Cl)cccc3Cl)C(=O)NC4)CC2)CCC1,1.6,0.47000362924573563,0.5184648030423189
CCC1(N2CCC(c3cc(-c4ccc(F)cc4Cl)c4c(c3)N(c3c(Cl)cccc3Cl)C(=O)NC4)CC2)CC1,2.0,0.6931471805599453,0.5518464803042319
CC1(N2CCC(c3cc(-c4ccc(F)cc4Cl)c4c(c3)N(c3c(Cl)cccc3Cl)C(=O)NC4)CC2)CC1,1.9,0.6418538861723947,0.544173140927579
Cc1cccc(C)c1-n1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n2c3ccccc3nc12,3.12,1.1378330018213911,0.6183702874269208
O=C(N[C@@H]1CCOC[C@@H]1C(=O)NO)c1ccc(Cc2c(C(F)(F)F)nn3ccccc23)cc1,3.4,1.2237754316221157,0.6312270446032583
CCc1ccc(-c2c(-c3cnc(C)[nH]3)c(=O)[nH]c3ccc(C#N)cc23)cc1,1.067,0.06485097231961627,0.4578550513570903
CCOc1c2c(c(OCC)c3ncccc13)CN(c1ccc(CS(=O)(=O)[N-]C(=O)Cc3ccccc3OC)cc1C)C2=O.[Na+],2.7,0.9932517730102834,0.596741323067977
CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)ccc1C(=O)O,4.8,1.5686159179138452,0.6828142571954899
COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(C)cc3)c2cc1C(N)=O,1.6,0.47000362924573563,0.5184648030423189
COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(Cl)cc3)c2cc1C(N)=O,2.6,0.9555114450274363,0.5910954711441265
COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)N[C@@H](C)c3ccccc3)c2cc1OC,2.3,0.8329091229351039,0.5727544923278288
COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(F)cc3)c2cc1OC,3.0,1.0986122886681098,0.6125029738489391
COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(C)cc3)c2cc1OC,4.4,1.4816045409242156,0.6697975883844227
COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccccc3)c2cc1OC,1.2,0.1823215567939546,0.4754283359785623
COc1ccc(N2C[C@@H](C)N[C@@H](C)C2)cc1NS(=O)(=O)c1ccc(-c2cccs2)cc1,1.0,0.0,0.4481535196957681
COc1ccc(N2C[C@@H](C)N[C@@H](C)C2)cc1NS(=O)(=O)c1ccc(-c2ccc(C)o2)cc1,1.9,0.6418538861723947,0.544173140927579
Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)C(=O)N2,3.0,1.0986122886681098,0.6125029738489391
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,3.2,1.1631508098056809,0.6221577636507826
COc1cc(OC)cc(C(=O)Nc2ccc(C)c(C(=O)Nc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc3)c2)c1,2.5,0.9162907318741551,0.5852281575661449
Cc1ccc(NC(=O)c2ccc(C(C)(C)C)cc2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,2.9,1.0647107369924282,0.6074313925728927
Cc1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,2.5,0.9162907318741551,0.5852281575661449
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2C)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,1.8,0.5877866649021191,0.5360848295232696
Cc1ccc(NC(=O)c2cc(F)cc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,3.8,1.33500106673234,0.6478661015360427
COCCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc12,1.6,0.47000362924573563,0.5184648030423189
COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1C(N)=O,1.26,0.23111172096338664,0.4827272137828613
COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccncc5)cccc4c3)c2cc1OC,1.8,0.5877866649021191,0.5360848295232696
COc1cc2nccc(Oc3ccc4c(C(=O)Nc5cccnc5)cccc4c3)c2cc1OC,1.1,0.09531017980432493,0.46241166716749504
COc1cc2nccc(Oc3ccc4c(C(=O)Nc5cc(C)no5)cccc4c3)c2cc1OC,2.4,0.8754687373538999,0.5791212965870262
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)/C(=N\O)c2ccc(OCCN3CCOCC3)c3ccccc23)cc1,1.4,0.3364722366212129,0.4984888645638235
CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(F)=C3CCCC3)n2)c(Cl)c1.O=C(O)C(F)(F)F,1.5,0.4054651081081644,0.5088100132404754
CS(=O)(=O)c1ccc(-c2noc([C@@H](CCO)[C@H](N)C(F)=C3CCCC3)n2)c(Cl)c1.O=C(O)C(F)(F)F,1.6,0.47000362924573563,0.5184648030423189
CC(C)Cn1c2ccc(C(=O)c3cccs3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,2.32,0.8415671856782185,0.5740497153109797
CC(C)Cn1c2ccc(C(=O)c3sccc3Cl)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,1.35,0.30010459245033816,0.4930483624595132
Cn1c(C(C)(C)C)c/c(=N\C(=O)c2cccc(C(F)(F)F)c2F)n1CC1CC1,2.47,0.9042181506398859,0.5834221317674736
CCCCCCCOC(=O)[C@@]1(F)C[C@@H]1[C@@](N)(CC1c2ccccc2Oc2ccccc21)C(=O)O,3.87,1.3532545070416904,0.6505967672879215
COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,3.8,1.33500106673234,0.6478661015360427
Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(OCC[N+]4([O-])CCCC4)cc3)nc12,1.6,0.47000362924573563,0.5184648030423189
COc1cc2c(cc1OC)CN(c1nc(N3CCCN(C(=O)N4CC(O)C(O)C4)CC3)nc3cc(OC)c(OC)cc13)CC2,1.4,0.3364722366212129,0.4984888645638235
COc1cc2nc(N3CCCN(C(=O)N4CCOCC4)CC3)cc(N)c2c(-c2ccc(F)cc2)c1OC,1.0,0.0,0.4481535196957681
COc1cc2nc(N3CCc4c(cccc4NS(C)(=O)=O)C3)nc(N)c2c(-c2ccccn2)c1OC,1.0,0.0,0.4481535196957681
CCCCn1c(=O)c2cccnc2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1.0,0.0,0.4481535196957681
O=C(O)CN1C(=O)[C@@]2(CC(=O)N(Cc3ccccc3F)C2=O)c2cc(Cl)ccc21,1.0,0.0,0.4481535196957681
CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc2n(CC)c1=O,4.25,1.4469189829363254,0.6646087218651715
CN(c1ccc(C(=O)Nc2cnc3ccccc3c2)cc1)C1CCCCC1,1.667,0.511025603768657,0.524601580493899
CS(=O)(=O)c1cc(F)cc2c1c(C(=O)c1ccc(Cl)cc1)c1n2CCCC1CC(=O)O,4.4,1.4816045409242156,0.6697975883844227
Cn1c(C(C)(C)C)nc(C(=O)NCc2ccc(F)cc2S(C)(=O)=O)c(O)c1=O,1.8,0.5877866649021191,0.5360848295232696
CC(C)NC(=O)c1cc(F)ccc1CNC(=O)c1nc(C(C)(C)C)n(C)c(=O)c1O,1.6,0.47000362924573563,0.5184648030423189
CCNC(=O)c1cc(F)ccc1CNC(=O)c1nc(C(C)(C)C)n(C)c(=O)c1O,2.6,0.9555114450274363,0.5910954711441265
Cn1c(C(C)(C)C)nc(C(=O)NCc2ccc(F)cc2C(N)=O)c(O)c1=O,3.6,1.2809338454620642,0.6397777901317334
CNC(=O)c1cc(F)ccc1CNC(=O)c1nc(C(C)(C)C)n(C)c(=O)c1O,1.6,0.47000362924573563,0.5184648030423189
COc1ccc2[nH]c(C)c(CC(=O)N[C@@H](CCCCCC(C)=O)c3ncc(-c4ccccc4)[nH]3)c2c1,1.3,0.26236426446749106,0.48740251053566275
CN(C)C(=O)c1ccc(CN2CCC(c3ccc(C(=O)Nc4ccccc4N)cc3)CC2)cc1,1.6,0.47000362924573563,0.5184648030423189
CCNC(=O)c1ccc(CN2CCC(c3ccc(C(=O)Nc4ccccc4N)cc3)CC2)cc1,1.7,0.5306282510621704,0.5275340839947946
CCN1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(C#N)c2)CC1,3.2,1.1631508098056809,0.6221577636507826
Cc1cc(CN2CCC2)cnc1-c1ccc(C(=O)Nc2ccccc2N)cc1,3.0,1.0986122886681098,0.6125029738489391
Nc1ccccc1NC(=O)c1ccc(-c2ncc(CN3CCC3)cc2F)cc1,3.6,1.2809338454620642,0.6397777901317334
N#Cc1cc(CN2CCC2)cnc1-c1ccc(C(=O)Nc2ccccc2N)cc1,3.8,1.33500106673234,0.6478661015360427
