,smiles,value,log_value,init_value
70,O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccc(CN4CCOCC4)cc3)n[nH]c2c1,312.0,5.7430031878094825,0.1844937097512644
71,Cc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5CCOCC5)cc4)n[nH]c3c1)C(=O)N2,285.0,5.652489180268651,0.179943292073597
72,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5CCOCC5)cc4)n[nH]c3c1)C(=O)N2,250.0,5.521460917862246,0.1733560981383469
73,O=C(N[C@@H](c1ccccn1)C1CC1)c1ccc2[nH]nc(-c3ccc(N4C5CCC4COC5)cc3)c2c1,240.0,5.480638923341991,0.1713038508613846
74,O=C(N[C@H](c1ccccn1)C1CCCC1)c1ccc2[nH]nc(-c3ccc(N4C5CCC4COC5)cc3)c2c1,220.0,5.393627546352362,0.1669295211993908
75,O=C(N[C@@H](c1ccccn1)C1CC1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,250.0,5.521460917862246,0.1733560981383469
76,O=C(N[C@H](c1ccccn1)C1CCCC1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,190.0,5.247024072160486,0.1595593134415558
77,O=C(N[C@H](c1ncccn1)C1CCCC1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,130.0,4.867534450455582,0.1404812024395837
78,O=C(N[C@H](CC1CC1)c1ccccn1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,290.0,5.66988092298052,0.1808176284954578
79,O=C(N[C@H](c1ccccn1)C1CC1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,360.0,5.886104031450156,0.1916878294934259
80,O=C(Nc1ccc(F)cc1)c1ccc(SCc2ccccc2B(O)O)nc1,149.06775000000002,5.004400900588233,0.1473619000363866
81,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,375.0,5.926926025970411,0.1937400767703881
82,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,243.0,5.493061443340548,0.1719283691667653
83,[2H]c1ccc2c(-n3ncc(C(=O)NC(=N)N)c3C3CC3)cccc2n1,77.4,4.3489867805956814,0.114412215464509
84,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,297.83,5.696522853926941,0.1821570003434129
85,N#Cc1ccc(N2C(=O)[C@]3(CCOC3)N(c3ccc(C(N)=O)c(F)c3)C2=S)cc1C(F)(F)F,303.0,5.713732805509369,0.1830221975658114
86,COc1cc(F)ccc1-c1c(CN(C)Cc2ccccc2)[nH]c2c(NS(C)(=O)=O)cc(C(C)C)cc12,315.0,5.752572638825633,0.184974795499786
87,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,324.5,5.782285536144145,0.1864685542768668
88,CC(C)NC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,196.7,5.281679725395013,0.1613015597677762
89,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CNC4CC4)cc23)c1,480.2,6.174202683787152,0.2061714352482041
90,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CNC(C)C)cc23)c1,105.3,4.6568134191399295,0.1298876077904626
91,CN1CCN(CCCOc2ccc(N3C(=O)/C(=C/c4ccc(Oc5ccc(F)cc5)cc4)SC3=S)cc2)CC1,175.6,5.168208681201016,0.1555970212169799
92,CN1C(=O)c2c(nn(Cc3ccc(C(F)(F)F)cc3)c2Nc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12,271.0,5.602118820879701,0.1774110191136295
93,CN1C(=O)c2c(nn(Cc3ccc(-c4ccccn4)cc3)c2Nc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12,420.0,6.040254711277414,0.199437458501886
94,CN1C(=O)c2c(nn(Cc3ccc(-c4cccc(F)n4)cc3)c2Nc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12.O=P(O)(O)O,300.0,5.703782474656201,0.1825219638158864
95,CN1C(=O)c2c(nn(Cc3ccc(C(F)(F)F)cc3)c2Nc2ccc(F)cc2)N2C1=N[C@@H]1CCC[C@@H]12,292.0,5.676753802268282,0.1811631492856338
96,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,116.92375800000008,4.761522081361821,0.1351516344369953
97,COc1cc(C[C@H](NC(=O)c2cc(Cl)ccc2Cl)C(=O)N[C@@H](CC(C)C)B(O)O)cc(OC)c1,83.0,4.418840607796598,0.1179239823035189
98,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1OC1CCN(C(=O)c2ccncc2)CC1,202.04,5.308465697599852,0.1626481730130181
99,Cc1cc(S(=O)(=O)n2ccc(NC(=O)c3ccccn3)c2)ccc1Cl,191.7,5.255931650051599,0.1600071247914469
100,NS(=O)(=O)c1cccc2c1C(=O)C=C(Nc1ccccc1N1CCNCC1)C2=O,199.2,5.294309345150498,0.1619364896151996
101,O/N=c1\cc(-c2cc3cccn3cn2)oc2ccc(OCCN3CCOCC3)cc12,166.0,5.111987788356544,0.1527706239376601
102,O/N=c1\cc(-c2cc3sccc3cn2)oc2ccc(CCCN3CCOCC3)cc12,163.0,5.093750200806762,0.1518537642930676
103,C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(N(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCOCC1,317.33,5.759942241866406,0.1853452881214832
104,C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCOCC1,182.7,5.207845463383961,0.1575896842227556
105,COc1ccc(Oc2ccnc3cc(-c4cnn(C5CCNCC5)c4)ccc23)cc1,95.9,4.563305981889393,0.1251867011902739
106,Oc1ccc(Oc2ccnc3cc(-c4cnn(C5CCNCC5)c4)ccc23)cc1,155.1,5.044070070182493,0.1493561912569878
107,Cc1ccc(Oc2ccnc3cc(-c4cnn(C5CCNCC5)c4)ccc23)cc1,166.0,5.111987788356544,0.1527706239376601
108,Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(N3CCC3)ncnn12,141.0,4.948759890378168,0.1445646552414422
109,CCN(CC)CCCn1c2c(c3ccccc3c1=O)C(=O)C(=O)c1cc(C)oc1-2,114.0,4.736198448394496,0.133878537484954
110,CC(C)c1cccc(C(C)C)c1O,77.0,4.343805421853684,0.1141517326171079
111,CC[C@@H](C)c1cccc([C@H](C)C2CC2)c1O,78.1,4.35799005684564,0.1148648378653706
112,C[C@@H](c1cccc([C@H](C)C2CC2)c1O)C1CC1,170.0,5.135798437050262,0.1539676585146978
113,CC(C)c1cccc([C@H](C)C2CC2)c1O,164.0,5.099866427824199,0.1521612458453369
114,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(OCc4ccccn4)c(Cl)c3)c3c(N)ncnc32)C1,405.24,6.0044794841854765,0.1976389277528383
115,O=C(N[C@@H](C(=O)N1CCC[C@H]1C(=O)Nc1nc(-c2ccccc2)cs1)c1ccccc1)c1ccncc1,295.6,5.689007189074046,0.1817791647449769
116,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCN(C)C,194.0,5.267858159063328,0.1606067070982557
117,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,152.7,5.028475212224587,0.1485721897608618
118,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,325.0,5.783825182329737,0.1865459570282267
119,C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2CC2CCC2)c(C(F)F)c1)C(F)(F)F,198.0,5.288267030694535,0.1616327238748302
120,CS(=O)(=O)CCCn1c(Cn2cc(S(C)(=O)=O)c3ccccc32)nc2cc(Cl)ccc21,294.0,5.683579767338681,0.1815063115537444
121,Cc1ccc(CN2CC[C@@H](N3CC[C@@H](c4ccc(O)cc4)[C@H](F)C3)C2=O)cc1,497.22270000000015,6.20903801426613,0.2079227145023839
122,COc1cc2c(=O)n(CCN(C)C)c3c4cc5c(cc4ccc3c2cc1OC)OCO5,121.0,4.795790545596741,0.1368744155807951
123,Cc1ccn2nc([C@H](C)Nc3ncnc4[nH]cc(-c5cc(NS(C)(=O)=O)cc6[nH]ccc56)c34)n(-c3ccccc3)c(=O)c12,171.0,5.14166355650266,0.1542625161169953
124,CC(C)c1ccc2c(c1O)[C@H](C)C2,205.0,5.3230099791384085,0.1633793587998386
125,CC(C)c1ccc2c(c1O)[C@@H](C)C2,227.0,5.424950017481403,0.1685041982047098
126,CCCCCC[C@H]([C@H](C)O)n1cnc2c(N)ncnc21,97.0802,4.575537441012851,0.1258016142775543
127,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc3c(cc12)[C@H](C)CCCN3S(C)(=O)=O,439.0,6.084499413075172,0.2016617758056228
128,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc3c(cc12)[C@@H](C)OCCN3S(C)(=O)=O,234.0,5.455321115357702,0.1700310467491644
129,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc3c(cc12)[C@H](C)NC(=O)CN3S(C)(=O)=O,379.0,5.937536205082426,0.1942734831226895
130,C#C[C@]1(CO)O[C@@H](n2cnc3c(N)nc(F)nc32)C[C@@H]1O,228.74124,5.432591408340389,0.1688883544363406
131,NC(=O)c1ccc(-c2cc(-c3ccc([N+](=O)[O-])cc3)nc(-c3ccco3)c2)cc1,258.0,5.552959584921617,0.174939633055252
132,CNC(=O)c1cccc2cc(Oc3ccnc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)c3)ccc12,49.0,3.8918202981106265,0.0914290496534207
